"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.79255244338017e-178,1.35597369345628,0.344,0.112,7.17020977352066e-175,"19","XCL1"
2.11296450677803e-165,0.966516663158743,0.794,0.546,8.45185802711212e-162,"19","COTL1"
7.29587663610547e-140,0.872690332003217,0.755,0.496,2.91835065444219e-136,"19","PTPRCAP"
7.49719022726199e-136,1.51344782935108,0.458,0.222,2.9988760909048e-132,"19","LGALS3"
3.82604586274691e-135,0.90976817125327,0.741,0.475,1.53041834509876e-131,"19","LGALS1"
6.37841804524683e-135,1.18924269918995,0.664,0.438,2.55136721809873e-131,"19","C12orf75"
3.45837083369497e-133,1.24454742591123,0.619,0.397,1.38334833347799e-129,"19","TC2N"
1.75115975208657e-130,2.11915910230854,0.25,0.082,7.0046390083463e-127,"19","NCF4"
2.09076326537511e-128,0.502397833604507,0.93,0.647,8.36305306150044e-125,"19","GZMA"
2.54439322058399e-122,0.749125493265837,0.774,0.532,1.0177572882336e-118,"19","DUSP2"
1.49915481420114e-112,1.67440112014084,0.319,0.132,5.99661925680455e-109,"19","C1orf162"
1.75362461194538e-99,1.16869907605972,0.607,0.445,7.01449844778153e-96,"19","ARHGAP15"
5.74609364626717e-99,0.76118891181248,0.715,0.544,2.29843745850687e-95,"19","CRIP1"
1.8051347673805e-98,1.21991127481327,0.549,0.36,7.22053906952199e-95,"19","GBP5"
1.94249531459737e-91,1.50128334396032,0.407,0.223,7.76998125838947e-88,"19","PTGER2"
4.95033742147913e-89,1.03978400376866,0.659,0.518,1.98013496859165e-85,"19","ITGA4"
3.2326775594734e-85,0.300406573848411,0.888,0.68,1.29307102378936e-81,"19","MTRNR2L12"
3.58881994137487e-84,0.534222251525878,0.774,0.528,1.43552797654995e-80,"19","IL7R"
1.41540818120444e-83,1.51531162420115,0.393,0.226,5.66163272481774e-80,"19","TRADD"
2.20363698876889e-83,0.644678145956425,0.732,0.561,8.81454795507556e-80,"19","S100A11"
3.11274897472343e-83,0.963130290266445,0.58,0.403,1.24509958988937e-79,"19","ANXA5"
3.3036751039796e-83,1.09121919684223,0.558,0.4,1.32147004159184e-79,"19","NME2"
3.2047346332838e-81,1.09345003401096,0.57,0.421,1.28189385331352e-77,"19","IL10RA"
1.33586505349646e-73,0.883111611345411,0.613,0.458,5.34346021398584e-70,"19","RIPOR2"
6.55094816810337e-73,0.862175951748502,0.645,0.493,2.62037926724135e-69,"19","ID2"
5.50056729706042e-70,0.341461877677113,0.709,0.562,2.20022691882417e-66,"19","MT2A"
3.68858431966044e-66,1.06881559815262,0.355,0.194,1.47543372786418e-62,"19","NCR3"
1.03565472876024e-63,0.730073895309665,0.697,0.55,4.14261891504097e-60,"19","AHNAK"
3.04723817609095e-61,0.418829269864157,0.6,0.372,1.21889527043638e-57,"19","GZMK"
1.12996348540138e-58,1.5062192422342,0.279,0.149,4.5198539416055e-55,"19","SLF1"
5.47765617745674e-58,1.38599429292976,0.251,0.122,2.1910624709827e-54,"19","RCBTB2"
1.23002205756615e-56,1.38412882469073,0.304,0.169,4.92008823026462e-53,"19","TSPAN32"
1.2344436529918e-50,1.13111324187182,0.433,0.314,4.9377746119672e-47,"19","TMX4"
2.85130790099004e-49,0.388549191676451,0.775,0.633,1.14052316039602e-45,"19","ANXA1"
6.49439079526053e-47,0.864333755120554,0.487,0.365,2.59775631810421e-43,"19","CAMK4"
8.26260331583159e-47,0.514058320700959,0.767,0.664,3.30504132633264e-43,"19","TLE5"
1.64183483670229e-46,0.602127186232368,0.661,0.559,6.56733934680917e-43,"19","FLNA"
5.39421951002588e-46,0.939329988046718,0.375,0.239,2.15768780401035e-42,"19","NELL2"
5.84647649614484e-41,0.669289378904163,0.599,0.502,2.33859059845794e-37,"19","SYNE2"
4.78731037587301e-40,0.723696512598832,0.528,0.412,1.9149241503492e-36,"19","ARPC1B"
7.85441431482776e-39,0.757648565774009,0.573,0.492,3.14176572593111e-35,"19","PPP2R5C"
6.87615325069032e-38,0.445095446605857,0.609,0.466,2.75046130027613e-34,"19","ALOX5AP"
1.12100843317789e-37,1.2958300073346,0.289,0.184,4.48403373271155e-34,"19","ATP2B1"
9.94483934952444e-36,1.13318999299387,0.339,0.239,3.97793573980977e-32,"19","GLIPR2"
5.75456369696245e-34,0.834501578555728,0.465,0.374,2.30182547878498e-30,"19","MYO1G"
2.60877636442536e-33,1.30495588061528,0.253,0.157,1.04351054577014e-29,"19","CHD9"
4.60885796010536e-28,0.325335176900041,0.785,0.732,1.84354318404214e-24,"19","CD7"
1.73292260699102e-27,0.63943155863016,0.53,0.46,6.93169042796409e-24,"19","PIK3R1"
2.70935683184623e-26,0.649482349437585,0.505,0.432,1.08374273273849e-22,"19","PLP2"
3.40957459135149e-26,0.947638041197253,0.362,0.281,1.3638298365406e-22,"19","GPR65"
1.33817066734356e-25,0.986476545892902,0.312,0.226,5.35268266937425e-22,"19","PXN"
2.1381582000928e-25,1.08038492059326,0.265,0.181,8.55263280037121e-22,"19","SH3BP5"
9.18262651229117e-25,0.341338720297734,0.745,0.701,3.67305060491647e-21,"19","LY6E"
3.32458127218928e-24,0.726545712483297,0.409,0.327,1.32983250887571e-20,"19","P2RY8"
3.32507037211749e-24,0.92333497369697,0.329,0.244,1.330028148847e-20,"19","SORL1"
8.33582746937396e-23,0.45848360150426,0.395,0.294,3.33433098774958e-19,"19","CXCR3"
1.8609820679057e-22,0.7045842594877,0.406,0.329,7.44392827162281e-19,"19","SAMD3"
6.80630709770018e-22,0.944979671778432,0.295,0.219,2.72252283908007e-18,"19","TMEM173"
7.5207615232915e-20,0.68045858814733,0.413,0.341,3.0083046093166e-16,"19","STAT1"
8.54460159369195e-20,0.753780661258466,0.381,0.313,3.41784063747678e-16,"19","CDC25B"
1.56862315365778e-19,0.759357994747024,0.356,0.287,6.27449261463114e-16,"19","CKLF"
2.11150552352967e-19,0.856975941713038,0.354,0.285,8.44602209411868e-16,"19","PRKCB"
3.29002569695663e-19,0.573811612329645,0.492,0.448,1.31601027878265e-15,"19","MBP"
5.56649539339246e-18,0.690081882544107,0.368,0.3,2.22659815735698e-14,"19","MYO1F"
2.2857899171848e-17,0.98099647321954,0.283,0.218,9.1431596687392e-14,"19","CDKN2D"
3.46754818349313e-17,0.846471866941505,0.328,0.267,1.38701927339725e-13,"19","GATA3"
9.10988084738943e-17,0.535804024250394,0.469,0.416,3.64395233895577e-13,"19","TMEM123"
3.20789548387602e-16,0.667256296861201,0.301,0.231,1.28315819355041e-12,"19","CD82"
4.52699705846949e-15,0.637810845301499,0.415,0.367,1.8107988233878e-11,"19","DOK2"
4.5880746747555e-15,0.99259249840856,0.257,0.197,1.8352298699022e-11,"19","GBP4"
1.83900683275687e-14,0.31456880574841,0.531,0.478,7.3560273310275e-11,"19","NOSIP"
3.43855644293081e-14,0.45183077987393,0.522,0.483,1.37542257717233e-10,"19","ITM2A"
4.95032550631679e-13,0.856186420720496,0.268,0.214,1.98013020252672e-09,"19","MAP3K8"
4.79599453902558e-12,0.879861774028196,0.251,0.2,1.91839781561023e-08,"19","GBP1"
5.11977271597209e-12,0.59225829219247,0.431,0.404,2.04790908638884e-08,"19","PARP8"
1.66987385490931e-10,0.443794072525696,0.457,0.42,6.67949541963724e-07,"19","ANXA2"
1.48592638780143e-09,0.277793022733134,0.617,0.603,5.94370555120572e-06,"19","UCP2"
2.39522006208275e-08,0.609345315620799,0.319,0.285,9.58088024833101e-05,"19","CORO1B"
3.96080244064952e-08,0.277150835741162,0.552,0.533,0.000158432097625981,"19","SPOCK2"
4.1832306338017e-08,0.507796882920725,0.309,0.269,0.000167329225352068,"19","RASGRP2"
1.00511283698105e-07,0.398608101811651,0.418,0.391,0.00040204513479242,"19","FLT3LG"
1.52168832263864e-07,0.597875749253393,0.285,0.253,0.000608675329055456,"19","GPR174"
5.91866990191339e-07,0.428829372638414,0.42,0.405,0.00236746796076536,"19","SAMHD1"
5.51567730763127e-06,0.668493387981147,0.269,0.245,0.0220627092305251,"19","PDE4D"
5.76518817378163e-06,0.535853695721002,0.355,0.344,0.0230607526951265,"19","GLIPR1"
4.64859436991457e-05,0.402563853189235,0.325,0.307,0.185943774796583,"19","SIT1"
4.82905116193147e-05,0.632282919329161,0.275,0.26,0.193162046477259,"19","PCSK7"
8.43952744601801e-05,0.389114819957995,0.313,0.296,0.33758109784072,"19","CLDND1"
9.38711130895084e-05,0.458883834223677,0.381,0.382,0.375484452358034,"19","FAM107B"
0.00029747863811008,0.359475212937877,0.311,0.295,1,"19","PYCARD"
0.000623745868201343,0.47758447459716,0.33,0.329,1,"19","AKAP9"
0.00549665712982175,0.391446039166425,0.325,0.328,1,"19","PBXIP1"
0,3.42952047248508,0.975,0.265,0,"12","EEF1G"
0,3.10286359719451,0.966,0.314,0,"12","LDHB"
0,2.18518141806549,0.828,0.216,0,"12","LEF1"
0,2.3722561681417,0.795,0.201,0,"12","CCR7"
0,1.85706387432554,0.87,0.308,0,"12","SELL"
0,1.60781408417662,0.823,0.297,0,"12","TCF7"
0,3.04080015668542,0.588,0.105,0,"12","AP001267.5"
0,2.61684808666983,0.552,0.098,0,"12","ACTN1"
0,1.8661590590912,0.725,0.29,0,"12","FOXP1"
0,2.47150444171332,0.545,0.13,0,"12","AIF1"
0,0.868683004035018,0.935,0.522,0,"12","IL7R"
0,1.55866665286572,0.766,0.359,0,"12","PIK3IP1"
0,1.73230628689838,0.582,0.179,0,"12","MAL"
0,2.04807696180383,0.564,0.164,0,"12","LDLRAP1"
0,1.54520757228127,0.867,0.469,0,"12","NOSIP"
0,1.20536965052471,0.885,0.491,0,"12","PTPRCAP"
0,1.56373574491963,0.777,0.393,0,"12","NME2"
0,1.57087523438829,0.819,0.447,0,"12","NDFIP1"
0,1.49216965825394,0.586,0.233,0,"12","NELL2"
0,1.45991831142688,0.626,0.278,0,"12","ABLIM1"
0,2.09633530298957,0.495,0.151,0,"12","GIMAP1"
0,2.00110981473654,0.456,0.114,0,"12","TRABD2A"
0,2.38350951736633,0.397,0.092,0,"12","AC129492.4"
0,1.85180906253699,0.415,0.123,0,"12","TXK"
0,1.23044471028676,0.93,0.645,0,"12","EIF3E"
0,2.10327187280343,0.365,0.086,0,"12","SPINT2"
0,1.87357884171941,0.371,0.105,0,"12","ARMH1"
0,2.27684429462918,0.299,0.063,0,"12","BEX3"
0,1.11380461031018,0.977,0.773,0,"12","TXNIP"
0,1.0520565166539,0.995,0.899,0,"12","PABPC1"
0,0.669161331534919,1,0.995,0,"12","FAU"
0,0.884256194449952,1,0.996,0,"12","TPT1"
0,1.00684613041388,1,1,0,"12","EEF1A1"
2.09016721546904e-314,1.40850394819806,0.588,0.248,8.36066886187615e-311,"12","RNASEK"
8.19575674657612e-311,1.44830656818506,0.565,0.233,3.27830269863045e-307,"12","SATB1"
1.00891133046356e-308,1.52766178158,0.541,0.218,4.03564532185425e-305,"12","RCAN3"
9.41315653457642e-300,1.86114437172157,0.348,0.103,3.76526261383057e-296,"12","BACH2"
5.59733234610148e-299,1.19036830960009,0.749,0.409,2.23893293844059e-295,"12","TMEM123"
2.59648482986663e-294,1.75407763681082,0.416,0.141,1.03859393194665e-290,"12","MYC"
3.30299949397115e-273,1.67047112640098,0.465,0.182,1.32119979758846e-269,"12","KLRK1"
5.06888537203615e-273,1.80210049603348,0.395,0.138,2.02755414881446e-269,"12","MATR3-1"
1.49236913476831e-270,1.30038267455554,0.623,0.303,5.96947653907324e-267,"12","OXNAD1"
1.72555048189976e-268,1.20886299856941,0.672,0.341,6.90220192759905e-265,"12","NUCB2"
1.99556512966404e-262,0.476077095971647,1,0.995,7.98226051865615e-259,"12","TMSB10"
2.14612560737067e-260,1.6930705486912,0.3,0.085,8.58450242948266e-257,"12","TMIGD2"
4.11652229287813e-259,1.1432825490785,0.721,0.407,1.64660891715125e-255,"12","ARPC1B"
1.46333896716791e-258,1.14392271971371,0.72,0.416,5.85335586867162e-255,"12","EIF2S3"
1.32139449445235e-250,1.8076941381762,0.332,0.106,5.28557797780942e-247,"12","SH3YL1"
1.15444849487324e-245,1.26842387149565,0.604,0.301,4.61779397949297e-242,"12","CD55"
2.13671368074879e-242,1.16930841172573,0.667,0.359,8.54685472299514e-239,"12","CAMK4"
2.65186051043796e-236,1.60509860554841,0.366,0.128,1.06074420417518e-232,"12","SERINC5"
3.24710274781654e-233,1.80303002012439,0.321,0.105,1.29884109912662e-229,"12","AC010422.8"
1.51873398558547e-217,1.53846298992805,0.403,0.159,6.0749359423419e-214,"12","CSNK2B"
2.65523091602585e-216,0.456951006021993,0.906,0.567,1.06209236641034e-212,"12","LTB"
9.04559341271788e-212,1.64612493037945,0.293,0.093,3.61823736508715e-208,"12","APBA2"
3.96619132580777e-204,1.20720785644846,0.565,0.292,1.58647653032311e-200,"12","TGFBR2"
1.04503351107733e-203,1.53410115215026,0.387,0.154,4.1801340443093e-200,"12","IL6ST"
6.02469926726287e-202,1.4742775646828,0.486,0.233,2.40987970690515e-198,"12","PCED1B"
3.61051356384934e-198,1.06361354903844,0.653,0.371,1.44420542553973e-194,"12","FCMR"
4.57942862567292e-195,1.59830969997386,0.348,0.132,1.83177145026917e-191,"12","PASK"
1.17192691927179e-193,1.05609114608302,0.662,0.385,4.68770767708714e-190,"12","FLT3LG"
2.35772040805865e-193,0.493532666728472,0.993,0.896,9.4308816322346e-190,"12","BTG1"
4.6009021506555e-189,0.830296967807711,0.846,0.624,1.8403608602622e-185,"12","LEPROTL1"
1.5286228813546e-179,1.13398191251791,0.537,0.277,6.11449152541838e-176,"12","PDE3B"
1.40558835273692e-176,1.64353970915711,0.276,0.095,5.62235341094767e-173,"12","ITGA6"
1.87935236687036e-171,0.909901365940681,0.718,0.454,7.51740946748145e-168,"12","RIPOR2"
8.01498899829392e-167,0.63359941450592,0.903,0.66,3.20599559931757e-163,"12","TLE5"
4.09721527638904e-163,1.09639630768459,0.515,0.264,1.63888611055562e-159,"12","RASGRP2"
5.99480884898369e-160,1.08735381237312,0.572,0.332,2.39792353959348e-156,"12","ALKBH7"
5.57820271763879e-156,1.35641355300351,0.365,0.159,2.23128108705552e-152,"12","THEM4"
6.20514507390112e-151,0.770396964984482,0.631,0.379,2.48205802956045e-147,"12","HSPB1"
1.3027581476781e-148,1.31498837839767,0.322,0.131,5.21103259071241e-145,"12","C1orf162"
1.42945693382285e-146,0.883348526687361,0.641,0.39,5.71782773529138e-143,"12","ATM"
5.68834926991896e-144,1.24015649415277,0.358,0.158,2.27533970796759e-140,"12","MAML2"
1.16778547175461e-143,0.897791606428849,0.641,0.4,4.67114188701843e-140,"12","MGAT4A"
3.27743563608295e-141,1.37194497169281,0.276,0.105,1.31097425443318e-137,"12","LRRN3"
4.15119963547347e-140,1.33414074481716,0.292,0.116,1.66047985418939e-136,"12","BEX4"
2.58702680398602e-134,1.1032095966304,0.442,0.228,1.03481072159441e-130,"12","DGKA"
2.66983015722508e-133,1.42366908519611,0.259,0.099,1.06793206289003e-129,"12","BEX2"
8.18275152904727e-132,0.926738467331401,0.465,0.236,3.27310061161891e-128,"12","PLAC8"
8.77238240891056e-131,1.21662904441786,0.414,0.214,3.50895296356423e-127,"12","IMPDH2"
8.85552402684667e-129,1.44082932881653,0.273,0.111,3.54220961073867e-125,"12","TMEM204"
2.43998658626672e-127,1.22057452348455,0.359,0.169,9.75994634506686e-124,"12","ATF7IP2"
6.59019660491177e-124,0.601659658501553,0.677,0.409,2.63607864196471e-120,"12","CD27"
1.60811391172769e-121,0.976224689740961,0.475,0.265,6.43245564691075e-118,"12","SNHG32"
3.48306669936967e-113,1.2590970601203,0.299,0.134,1.39322667974787e-109,"12","NAA16"
6.23381369823205e-113,1.20174154701745,0.355,0.177,2.49352547929282e-109,"12","TESPA1"
8.22353813728484e-113,1.14609358884878,0.318,0.145,3.28941525491394e-109,"12","AC119396.1"
1.38251759294326e-108,1.24253189286667,0.291,0.131,5.53007037177303e-105,"12","APBB1"
1.6649102238858e-105,1.24400892139124,0.265,0.115,6.65964089554321e-102,"12","TNFSF8"
3.26740497363387e-101,1.1423155476015,0.297,0.137,1.30696198945355e-97,"12","STMN3"
4.08783741041525e-101,0.404922768793489,0.924,0.802,1.6351349641661e-97,"12","HSP90AB1"
1.5527183966063e-100,0.951574890431649,0.352,0.177,6.21087358642521e-97,"12","AQP3"
1.36014903492946e-99,1.13089984816748,0.33,0.165,5.44059613971785e-96,"12","A1BG"
1.87134789142994e-98,0.861032349332574,0.505,0.311,7.48539156571974e-95,"12","TTC3"
5.79066179390379e-98,0.709256591225094,0.656,0.47,2.31626471756152e-94,"12","RHOH"
5.22493559278307e-92,0.885942444021842,0.427,0.244,2.08997423711323e-88,"12","SCML4"
1.07127562205089e-87,0.934119185157269,0.42,0.247,4.28510248820355e-84,"12","TOB1"
7.21027848350793e-87,0.996490169887951,0.373,0.209,2.88411139340317e-83,"12","FKBP5"
8.29148011267335e-87,0.610438192990046,0.746,0.569,3.31659204506934e-83,"12","GIMAP7"
2.19658288924398e-82,0.901019463896339,0.418,0.249,8.78633155697593e-79,"12","PIM2"
2.16693176386171e-77,0.722072331096787,0.534,0.361,8.66772705544682e-74,"12","BCL11B"
8.79953001094555e-77,1.17305789152677,0.266,0.134,3.51981200437822e-73,"12","CHMP7"
2.04162436299148e-68,0.313351607939669,0.889,0.729,8.16649745196594e-65,"12","CD7"
2.76659231420302e-68,0.667340877862163,0.55,0.387,1.10663692568121e-64,"12","GCC2"
2.85355006662807e-68,1.05088346669721,0.289,0.158,1.14142002665123e-64,"12","ZFAND1"
4.6631616348866e-68,0.763699827252164,0.435,0.277,1.86526465395464e-64,"12","IL2RG"
9.87632601476032e-67,1.04759569889467,0.276,0.148,3.95053040590413e-63,"12","STX16"
1.08300899184118e-66,1.02886524689238,0.253,0.129,4.33203596736473e-63,"12","SUSD3"
9.53395477431819e-64,0.945184045448404,0.289,0.158,3.81358190972728e-60,"12","IPCEF1"
1.12050617075162e-63,0.98192510088215,0.304,0.173,4.48202468300648e-60,"12","CARS"
7.30886970877777e-60,0.88080704745171,0.34,0.206,2.92354788351111e-56,"12","RNF138"
7.08568865847668e-59,0.680451554982792,0.382,0.236,2.83427546339067e-55,"12","NFKBIZ"
8.15520210316956e-56,0.768552540098541,0.354,0.219,3.26208084126782e-52,"12","SECISBP2"
1.15744077338057e-55,0.890940231885561,0.266,0.147,4.62976309352228e-52,"12","NCF1"
2.38583249909459e-51,0.335368512443004,0.734,0.525,9.54332999637836e-48,"12","KLF2"
9.49154011878684e-51,0.753534156192303,0.31,0.186,3.79661604751474e-47,"12","CNST"
2.22198354145468e-49,0.689075313806844,0.368,0.237,8.88793416581873e-46,"12","ANXA2R"
8.64562215033413e-47,0.868238187443114,0.264,0.155,3.45824886013365e-43,"12","CCDC57"
3.4899034571285e-45,0.741453132079343,0.282,0.169,1.3959613828514e-41,"12","SELENOM"
4.21400781300089e-45,0.722523779575595,0.357,0.236,1.68560312520036e-41,"12","FAM162A"
4.41105329905752e-45,0.31986989145625,0.695,0.53,1.76442131962301e-41,"12","SPOCK2"
5.74057167299782e-45,0.800807893603777,0.293,0.181,2.29622866919913e-41,"12","SVIP"
7.74643028908279e-45,0.79846999634803,0.298,0.184,3.09857211563312e-41,"12","BCL2"
5.64315931283025e-44,0.717898949549854,0.281,0.168,2.2572637251321e-40,"12","TSPAN32"
7.4477231744992e-43,0.459367486825639,0.544,0.402,2.97908926979968e-39,"12","SAMHD1"
1.16094797963738e-42,0.262443294175508,0.88,0.768,4.64379191854954e-39,"12","TSC22D3"
1.03154380740507e-41,0.812365845339225,0.262,0.158,4.12617522962028e-38,"12","WDR74"
1.19152161922494e-41,0.5974206271849,0.368,0.242,4.76608647689975e-38,"12","SORL1"
2.69286686916965e-38,0.716284170741209,0.278,0.175,1.07714674766786e-34,"12","FAM102A"
5.92276246767843e-38,0.52811778775478,0.362,0.241,2.36910498707137e-34,"12","S1PR1"
1.3045784035008e-37,0.620196444644542,0.346,0.236,5.21831361400322e-34,"12","CCNG1"
1.39431979895146e-36,0.434139950123651,0.378,0.251,5.57727919580584e-33,"12","KLF3"
3.33688552385379e-35,0.764589522363679,0.274,0.176,1.33475420954151e-31,"12","FAM173A"
9.12694850010796e-35,0.696260763638392,0.311,0.209,3.65077940004319e-31,"12","GIMAP2"
1.0031946623079e-29,0.525036094588919,0.452,0.347,4.0127786492316e-26,"12","PIM1"
1.51540023577039e-29,0.483730200271637,0.353,0.251,6.06160094308158e-26,"12","ARL6IP1"
4.06161649307786e-27,0.370771345633108,0.422,0.316,1.62464659723114e-23,"12","CD5"
4.49095989329468e-27,0.420831853411864,0.627,0.532,1.79638395731787e-23,"12","NFKBIA"
2.43049600799472e-26,0.572981434259993,0.275,0.189,9.72198403197888e-23,"12","MLLT3"
5.12604482079559e-26,0.448334996763564,0.325,0.228,2.05041792831824e-22,"12","LY9"
1.08271603220856e-25,0.531422891874041,0.277,0.19,4.33086412883422e-22,"12","SPTBN1"
2.40829963607746e-25,0.456480171700959,0.303,0.211,9.63319854430982e-22,"12","ICAM2"
5.00907275325397e-24,0.476561001238124,0.327,0.235,2.00362910130159e-20,"12","SNRK"
1.08866099204976e-23,0.482170394071253,0.337,0.249,4.35464396819903e-20,"12","TUT4"
4.35168042984047e-22,0.513601392522493,0.316,0.235,1.74067217193619e-18,"12","EIF4A1"
1.18308954002347e-21,0.385539225275292,0.491,0.407,4.73235816009389e-18,"12","ZC3HAV1"
2.7554088772495e-21,0.415005137268452,0.4,0.313,1.1021635508998e-17,"12","DDX21"
1.97201876162425e-20,0.473931824664514,0.319,0.238,7.88807504649698e-17,"12","TTC14"
2.44771769866801e-20,0.257509833012248,0.694,0.601,9.79087079467204e-17,"12","UCP2"
3.51707472663456e-20,0.489658075182135,0.316,0.237,1.40682989065382e-16,"12","CHD3"
6.77400545242499e-20,0.463284380971135,0.309,0.229,2.70960218097e-16,"12","LENG8"
3.28753188306293e-19,0.471816498064494,0.278,0.201,1.31501275322517e-15,"12","MYLIP"
1.0442821281588e-18,0.269896905135203,0.437,0.344,4.1771285126352e-15,"12","THEMIS"
1.60149321528527e-18,0.267520888557136,0.494,0.401,6.40597286114107e-15,"12","CD6"
3.85916997297048e-17,0.476174318403647,0.261,0.192,1.54366798918819e-13,"12","ZBTB20"
2.02849363995957e-15,0.329527040992525,0.35,0.275,8.1139745598383e-12,"12","RNMT"
4.58213187419954e-15,0.318672450187955,0.266,0.197,1.83285274967982e-11,"12","PECAM1"
3.11724036075035e-14,0.284500217208952,0.382,0.31,1.24689614430014e-10,"12","SMAP2"
3.64157561106245e-14,0.294076116230451,0.424,0.353,1.45663024442498e-10,"12","SBDS"
8.27166228150788e-14,0.35130300248401,0.3,0.233,3.30866491260315e-10,"12","BNIP3L"
2.21916213948727e-13,0.395220980675762,0.288,0.228,8.87664855794909e-10,"12","ERICH1"
2.30469246293075e-12,0.422322113909053,0.299,0.241,9.21876985172299e-09,"12","FAM133B"
3.48303045809705e-12,0.257825109120734,0.28,0.217,1.39321218323882e-08,"12","SIRPG"
3.66926037926337e-11,0.365666480304492,0.262,0.207,1.46770415170535e-07,"12","CMTM7"
6.0539223176728e-10,0.258198189590716,0.401,0.343,2.42156892706912e-06,"12","DCXR"
6.79695161903061e-10,0.276722746141951,0.294,0.238,2.71878064761225e-06,"12","RANBP2"
2.00793380602424e-09,0.300950070224047,0.276,0.225,8.03173522409694e-06,"12","USP3"
1.54927708140037e-08,0.278256782516594,0.291,0.244,6.19710832560147e-05,"12","GLRX"
9.25856523491907e-08,0.34850054907068,0.274,0.233,0.000370342609396763,"12","CIR1"
0.000152508013649286,0.250807891136918,0.28,0.251,0.610032054597146,"12","ARID5A"
0,1.78819851947856,0.924,0.369,0,"22","GZMK"
3.23742808978972e-245,1.36273045107501,0.906,0.584,1.29497123591589e-241,"22","ISG20"
1.96313239271761e-238,1.51730909463189,0.811,0.411,7.85252957087043e-235,"22","CD27"
1.06755862506685e-221,1.9081939555491,0.405,0.107,4.2702345002674e-218,"22","CD38"
6.75592003472812e-216,1.17773922559527,0.993,0.862,2.70236801389125e-212,"22","CD74"
1.82999543810742e-174,1.45252124515755,0.704,0.341,7.31998175242968e-171,"22","ISG15"
7.40652103264372e-173,0.735886476906479,0.994,0.951,2.96260841305749e-169,"22","GAPDH"
3.29155187262142e-170,1.2664058858415,0.63,0.259,1.31662074904857e-166,"22","TIGIT"
4.62969311195967e-162,1.49759224743449,0.431,0.141,1.85187724478387e-158,"22","EPSTI1"
3.07005565731241e-160,1.55713006762911,0.346,0.098,1.22802226292496e-156,"22","CTLA4"
1.37079457629279e-157,1.46270163075949,0.36,0.106,5.48317830517115e-154,"22","HAVCR2"
7.11220435907318e-151,1.2623712452673,0.653,0.31,2.84488174362927e-147,"22","GBP2"
3.50406101630869e-145,1.37041148262245,0.466,0.174,1.40162440652348e-141,"22","MX1"
7.99423358987136e-145,1.15927640890988,0.627,0.276,3.19769343594854e-141,"22","LYST"
2.20202792901694e-143,1.14146405897124,0.834,0.547,8.80811171606774e-140,"22","COTL1"
2.21265763857042e-140,1.2407284690305,0.416,0.142,8.85063055428168e-137,"22","CXCR6"
3.7947894439084e-131,0.844176085779544,0.923,0.649,1.51791577756336e-127,"22","GZMA"
6.00124410364301e-131,1.23748503149571,0.529,0.222,2.40049764145721e-127,"22","LGALS3"
4.4718638161969e-126,1.66825465169699,0.386,0.141,1.78874552647876e-122,"22","TYMP"
4.76405150176932e-119,1.57256290268015,0.263,0.075,1.90562060070773e-115,"22","BCL2L11"
1.02629178303017e-117,1.15340115198597,0.378,0.132,4.10516713212067e-114,"22","ACP5"
7.43872146090851e-111,1.20405661578463,0.485,0.205,2.9754885843634e-107,"22","CMTM7"
2.64855814073521e-103,0.802352365146234,0.609,0.292,1.05942325629408e-99,"22","CXCR3"
2.65002192905853e-97,0.918192598213988,0.721,0.416,1.06000877162341e-93,"22","ANXA2"
3.15317145776247e-97,1.1696453620222,0.578,0.301,1.26126858310499e-93,"22","IFI6"
7.91895714575594e-97,1.23686774986225,0.356,0.135,3.16758285830238e-93,"22","CD28"
3.02238540187901e-96,1.40715162489212,0.315,0.113,1.2089541607516e-92,"22","PDCD1"
2.6869504754698e-95,0.89678669968022,0.712,0.406,1.07478019018792e-91,"22","APOBEC3G"
7.68173128959425e-93,0.43453431721862,1,0.999,3.0726925158377e-89,"22","TMSB4X"
1.90262952477342e-92,0.96152971926262,0.596,0.312,7.61051809909366e-89,"22","SH2D1A"
1.49424188431465e-90,1.0214732062011,0.485,0.225,5.9769675372586e-87,"22","XAF1"
2.10795185855946e-90,1.27737697158196,0.542,0.29,8.43180743423783e-87,"22","LAG3"
1.7496334271702e-89,0.799770303032862,0.712,0.402,6.9985337086808e-86,"22","ANXA5"
7.02316232675375e-87,1.10360317778802,0.438,0.198,2.8092649307015e-83,"22","GBP1"
1.00461301339576e-85,1.23465366097337,0.392,0.169,4.01845205358302e-82,"22","PMAIP1"
2.01638257523747e-83,0.807370735245456,0.78,0.517,8.06553030094989e-80,"22","GIMAP4"
3.16690552575495e-83,0.5846699358798,0.341,0.134,1.26676221030198e-79,"22","MT1E"
2.16410581325108e-82,0.478101153452965,0.835,0.561,8.65642325300431e-79,"22","MT2A"
5.03648879106177e-80,1.17989697570761,0.286,0.106,2.01459551642471e-76,"22","APOBEC3H"
2.02117674950296e-79,0.731634763707725,0.886,0.7,8.08470699801184e-76,"22","LY6E"
2.93809990193886e-79,0.718403163633998,0.427,0.189,1.17523996077554e-75,"22","DUSP4"
2.0458418835547e-78,0.672975360340751,0.853,0.615,8.18336753421879e-75,"22","CD44"
3.33283145484202e-78,1.00479796676676,0.35,0.142,1.33313258193681e-74,"22","ZBP1"
